Name,Bio,Identifier,B.A.,B.S.,J.D.,Ph.D.,M.B.A,M.A.,M.S.,M.P.H.,M.D.,D.M.D.
"TEAGUE, Harry","['a Representative from New Mexico; born in Gracemont, Caddo County, \r', 'Okla., June 29, 1949; attended Hobbs High School, 1964-1966; business owner; \r', 'Lea County, N. Mex., board of commissioners, 1999-2006; chairman, Lea County, \r', 'N. Mex., board of commissioners, 2003-2006; elected as a Democrat to the One \r', 'Hundred Eleventh Congress (January 3, 2009-January 3, 2011); unsuccessful \r', 'candidate for reelection to the One Hundred Twelfth Congress in \r', '2010.\r']",T000466,0,0,0,0,0,0,0,0,0,0
"TERRY, Lee Raymond","['a Representative from Nebraska; born in Omaha, Douglas County, Nebr., January 29, 1962; graduated from Omaha Northwest High School, Omaha, Nebr., 1980; B.A., University of Nebraska, Lincoln, Nebr., 1984; J.D., Creighton Law School, Omaha, Nebr., 1987; member of the Omaha, Nebr., city council, 1991-1998; elected as a Republican to the One Hundred Sixth and to the seven succeeding Congresses (January 3, 1999-January 3, 2015); was an unsuccessful candidate for reelection to the One Hundred Fourteenth Congress in 2014. \r']",T000459,1,0,1,0,0,0,0,0,0,0
"THOMPSON, Bennie","['a Representative from Mississippi; born in Bolton, Hinds County, \r', 'Miss., January 28, 1948; B.A., Tougaloo College, Tougaloo, Miss., 1968; M.S., \r', 'Jackson State University, Jackson, Miss., 1972; teacher; member of the Bolton, \r', 'Miss., board of aldermen, 1969-1973; Mayor of Bolton, Miss., 1973-1979; member \r', 'of the Hinds County, Miss., board of supervisors, 1980-1993; elected as a \r', 'Democrat to the One Hundred Third Congress, by special election, to fill the \r', 'vacancy caused by the resignation of United States Representative Alphonso \r', 'Michael (Mike) Espy, and reelected to the twelve succeeding Congresses (April \r', '13, 1993-present); chair, Committee on Homeland Security (One Hundred Tenth and \r', 'One Hundred Eleventh Congresses).\r']",T000193,1,0,0,0,0,0,1,0,0,0
"THOMPSON, Glenn","['a Representative from Pennsylvania; born in Bellefonte, Centre \r', 'County, Pa., July 27, 1959; B.S., Pennsylvania State University, University \r', 'Park, Pa., 1981; M.Ed., Temple University, Philadelphia, Pa., 1988; \r', 'rehabilitation therapist manager; member of the Bald Eagle, Pa., school board, \r', '1990-1995; unsuccessful candidate for nomination to the Pennsylvania state \r', 'house of representatives in 1998 and 2000; chairman, Centre County Pa., \r', 'Republican Party, 2002-2008; elected as a Republican to the One Hundred \r', 'Eleventh and to the four succeeding Congresses (January 3, \r', '2009-present).\r']",T000467,0,1,0,0,0,0,0,0,0,0
"THOMPSON, Michael","['a Representative from California; born in St. Helena, Napa County, \r', 'Calif., January 24, 1951; graduated from St. Helena High School, St. Helena, \r', 'Calif.; B.A., California State University, Chico, Calif., 1982; M.A., \r', 'California State University, Chico, Calif., 1996; United States Army, \r', '1969-1972; California state assembly fellow, 1982-1983; member of the \r', 'California state senate, 1990-1998; elected as a Democrat to the One Hundred \r', 'Sixth and to the nine succeeding Congresses (January 3, \r', '1999-present).\r']",T000460,1,0,0,0,0,1,0,0,0,0
"THORNBERRY, William McClellan (Mac)","['a Representative from Texas; born in Clarendon, Donley County, Tex., \r', 'July 15, 1958; graduated from Clarendon High School, Clarendon, Tex., 1976; \r', 'B.A., Texas Tech University, Lubbock, Tex., 1980; J.D., University of Texas \r', 'School of Law, Austin, Tex., 1983; staff, United States Representative Thomas \r', 'Gilbert Loeffler of Texas, 1983-1985; staff, United States Representative Larry \r', 'Ed Combest of Texas, 1985-1988; deputy assistant Secretary of State for \r', 'Legislative Affairs, United States Department of State, 1988-1989; rancher; \r', 'lawyer, private practice; elected as a Republican to the One Hundred Fourth and \r', 'to the eleven succeeding Congresses (January 3, 1995-present); chair, Committee \r', 'on Armed Services (One Hundred Fourteenth and One Hundred Fifteenth \r', 'Congresses).\r']",T000238,1,0,1,0,0,0,0,0,0,0
"TIAHRT, Todd","['a Representative from Kansas; born in Vermillion, Clay County, \r', 'S.Dak., June 15, 1951; attended South Dakota School of Mines and Technology, \r', 'Rapid City, S.Dak.; B.A., Evangel College, Springfield, Mo., 1975; M.B.A., \r', 'Southwest Missouri State, Springfield, Mo., 1989; teacher, Kansas Newman \r', 'College and Evangel College, Wichita, Kans.; proposal manager, Boeing Company; \r', 'unsuccessful candidate for election for the Kansas state house of \r', 'representatives in 1990; member of the Kansas state senate, 1993-1995; elected \r', 'as a Republican to the One Hundred Fourth and to the seven succeeding \r', 'Congresses (January 3, 1995-January 3, 2011); was not a candidate for \r', 'reelection to the One Hundred Eleventh Congressin 2010, but was an unsuccessful \r', 'candidate for nomination to the United States Senate; was an unsuccessful \r', 'candidate for nomination to the United States House of Representatives in \r', '2014.\r']",T000260,1,0,0,0,1,0,0,0,0,0
"TIBERI, Patrick (Pat)","['a Representative from Ohio; born in Columbus, Franklin County, Ohio, \r', 'October 21, 1962; graduated from Northland High School, Columbus, Ohio, 1981; \r', 'B.A., Ohio State University, Columbus, Ohio, 1985; member of the Ohio state \r', 'house of representatives, 1992-2001; elected as a Republican to the One Hundred \r', 'Seventh and to the eight succeeding Congresses until his resignation on January 15, 2018 (January 3, 2001-January 15, 2018); \r', 'chair, Joint Economic Committee (One Hundred Fifteenth Congress).\r']",T000462,1,0,0,0,0,0,0,0,0,0
"TIERNEY, John F.","['a Representative from Massachusetts; born in Salem, Essex County, \r', 'Mass., September 18, 1951; graduated from Salem High School, Salem, Mass.; \r', 'B.A., Salem State College, Salem, Mass., 1973; J.D., Suffolk University, \r', 'Boston, Mass., 1976; member of the Salem, Mass., chamber of commerce, \r', '1976-1996; President, Salem, Mass. chamber of commerce, 1995; trustee, Salem \r', 'State College, Salem, Mass., 1992-1997; elected as a Democrat to the One \r', 'Hundred Fifth and to the eight succeeding Congresses (January 3, 1997-January \r', '3, 2015); unsuccessful candidate for renomination to the One Hundred Fourteenth \r', 'Congress in 2014.\r']",T000266,1,0,1,0,0,0,0,0,0,0
"TITUS, Alice (Dina)","['a Representative from Nevada; born in Thomasville, Thomas County, \r', 'Ga., May 23, 1950; A.B., College of William and Mary, Williamsburg, Va., 1970; \r', 'M.A., University of Georgia, Athens, Ga., 1973; Ph.D., Florida State \r', 'University, Tallahassee, Fla., 1976; professor, University of Nevada, Las \r', 'Vegas, Nev., 1977-2011; member of the Nevada state senate, 1989-2008, minority \r', 'leader, 1993-2008; unsuccessful candidate for Governor of Nevada, 2006; elected \r', 'as a Democrat to the One Hundred Eleventh Congress (January 3, 2009-January 3, \r', '2011); unsuccessful candidate for reelection to the One Hundred Twelfth \r', 'Congress in 2010; elected as a Democrat to the One Hundred Thirteenth and to \r', 'the two succeeding Congresses (January 3, 2013-present).\r']",T000468,1,0,0,1,0,1,0,0,0,0
"TONKO, Paul","['a Representative from New York; born in Amsterdam, Montgomery \r', 'County, N.Y., June 18, 1949; graduated from Amsterdam High School, Amsterdam, \r', 'N.Y., 1967; B.S., Clarkson University, Potsdam, N.Y., 1971; public works \r', 'engineer; state transportation agency employee; member of the Montgomery \r', 'County, N.Y. board of supervisors, 1976-1983; chairman, Montgomery County, N.Y. \r', 'board of supervisors, 1981; member of the New York state assembly, 1983-2007; \r', 'president, New York state energy research and development authority, 2007-2008; \r', 'elected as a Democrat to the One Hundred Eleventh and to the four succeeding \r', 'Congresses (January 3, 2009-present).\r']",T000469,0,1,0,0,0,0,0,0,0,0
"TOWNS, Edolphus","['a Representative from New York; born in Chadbourn, Columbus County, \r', 'N.C., July 21, 1934; graduated from West Side High School, Chadbourn, N.C., \r', '1952; B.S., North Carolina Agricultural and Technical State University, \r', 'Greensboro, N.C., 1956; M.S.W., Adelphi University, Garden City, N.Y., 1973; \r', 'United States Army, 1956-1958; teacher, Fordham University, New York, N.Y.; \r', 'deputy president, borough of Brooklyn, N.Y., 1976-1982; elected as Democrat to \r', 'the Ninety-eighth and to the fourteen succeeding Congresses (January 3, \r', '1983-January 3, 2013); chair, Committee on Oversight and Government Reform (One \r', 'Hundred Eleventh Congress); was not a candidate for reelection to the One \r', 'Hundred Thirteenth Congress in 2012.\r']",T000326,0,1,0,0,0,0,1,0,0,0
"TSONGAS, Nicola S. (Niki)","[' (wife of Paul Tsongas), \r', 'a Representative from Massachusetts; born in Chico, Butte County, \r', 'Calif., April 26, 1946; graduated from Narimasu American High School, Tokyo, \r', 'Japan, 1964; attended Michigan State University, East Lansing, Mich.; B.A., \r', 'Smith College, Northampton, Mass. 1968; J.D., Boston University, Boston, Mass., \r', '1988; social worker; lawyer, private practice; dean of external affairs, \r', 'Middlesex Community College, Lowell, Mass., 1997-2007; elected as a Democrat to \r', 'the One Hundred Tenth Congress, by special election, to fill the vacancy caused \r', 'by the resignation of Representative Martin Meehan, and reelected to the five \r', 'succeeding Congresses (October 16, 2007-present).\r']",T000465,1,0,1,0,0,0,0,0,0,0
"TURNER, Michael R.","['a Representative from Ohio; born in Dayton, Montgomery County, Ohio, \r', 'January 11, 1960; graduated from Belmont High School, Dayton, Ohio, 1978; B.A., \r', 'Ohio Northern University, Ada, Ohio, 1982; J.D., Case Western Reserve \r', 'University, Cleveland, Ohio, 1985; M.B.A., University of Dayton, Dayton, Ohio, \r', '1992; lawyer, private practice; mayor of Dayton, Ohio, 1994-2002; elected as a \r', 'Republican to the One Hundred Eighth and to the seven succeeding Congresses \r', '(January 3, 2003-present).\r']",T000463,1,0,1,0,1,0,0,0,0,0
"UPTON, Frederick Stephen","['a Representative from Michigan; born in St. Joseph, Berrien County, \r', 'Mich., April 23, 1953; graduated from Shattuck School, Fairbault, Minn.; A.B., \r', 'University of Michigan, Ann Arbor, Mich., 1975; staff, United States \r', 'Representative David Stockman of Michigan, 1976-1980; staff, United States \r', 'Office of Management and Budget, 1981-1985; elected as a Republican to the One \r', 'Hundredth and to the fifteen succeeding Congresses (January 3, 1987-present); \r', 'chair, Committee on Energy and Commerce (One Hundred Twelfth through One \r', 'Hundred Fourteenth Congresses). \r']",U000031,1,0,0,0,0,0,0,0,0,0
"VAN HOLLEN, Christopher","['a Senator and a Representative from Maryland; born in Karachi, \r', 'Pakistan, January 10, 1959; B.A., Swarthmore College, Swarthmore, Pa., 1982; \r', 'M.P.P., Harvard University, Cambridge, Mass., 1985; J.D., Georgetown \r', 'University, Washington, D.C., 1990; lawyer, private practice; member of the \r', 'Maryland state house of representatives, 1990-1994; member of the Maryland \r', 'state senate, 1994-2002; elected as a Democrat to the One Hundred Eighth and to \r', 'the six succeeding Congresses (January 3, 2003-January 3, 2017); was not a \r', 'candidate for reelection to the House of Representatives but was elected as a \r', 'Democrat to the United States Senate in 2016 for the term ending January 3, \r', '2023; chair, Democratic Senatorial Campaign \r', 'Committee (2017-).\r']",V000128,1,0,1,0,0,0,0,0,0,0
"VEL&Aacute;ZQUEZ, Nydia M.","['a Representative from New York; born in Yabucoa, P.R., March 28, \r', '1953; B.A., University of Puerto Rico, Rio Piedras, 1974; M.A., New York \r', 'University, New York, N.Y., 1976; faculty, University of Puerto Rico, Humacao, \r', 'P.R., 1976-1981; adjunct professor, Hunter College, City University of New \r', 'York, N.Y., 1981-1983; staff, United States Representative Edolphus Towns of \r', 'New York, 1983; member of the New York, N.Y., city council, 1984; national \r', 'director, Migration Division Office, Puerto Rico department of labor and human \r', 'resources, 1986-1989; director, department of Puerto Rican community affairs in \r', 'the United States for the Commonwealth of Puerto Rico, 1989-1992; elected as a \r', 'Democrat to the One Hundred Third and to the twelve succeeding Congresses \r', '(January 3, 1993-present); chair, Committee on Small Business (One Hundred \r', 'Tenth and One Hundred Eleventh Congresses).\r']",V000081,1,0,0,0,0,1,0,0,0,0
"VISCLOSKY, Peter","['a Representative from Indiana; born in Gary, Lake County, Ind., \r', 'August 13, 1949; graduated from Andrean High School, Merrillville, Ind.; B.S., \r', 'Indiana University Northwest, Gary, Ind., 1970; J.D., University of Notre Dame \r', 'School of Law, Notre Dame, Ind., 1973; LL.M., Georgetown University Law Center, \r', 'Washington, D.C., 1982; lawyer, private practice; staff, United States House of \r', 'Representatives Committee on Appropriations, 1977-1980; staff, United States \r', 'House of Representatives Committee on the Budget, 1980-1982; elected as a \r', 'Democrat to the Ninety-ninth and to the sixteen succeeding Congresses (January \r', '3, 1985-present).\r']",V000108,0,1,1,0,0,0,0,0,0,0
"WALDEN, Greg","['a Representative from Oregon; born in The Dalles, Wasco County, \r', 'Ore., January 10, 1957; B.S., University of Oregon, Eugene, Ore., 1981; member \r', 'of the Oregon state house of representatives, 1989-1995; member of the Oregon \r', 'state senate, 1995-1997; elected as a Republican to the One Hundred Sixth and \r', 'to the nine succeeding Congresses (January 3, 1999-present); chair, Committee \r', 'on Energy &amp; Commerce (One Hundred Fifteenth Congress).\r']",W000791,0,1,0,0,0,0,0,0,0,0
"WALZ, Tim","['a Representative from Minnesota; born in West Point, Cuming County, \r', 'Nebr., April 6, 1964; graduated from Butte High School, Butte, Nebr.; B.S., \r', 'Chadron State College, Chadron, Nebr., 1989; M.S., Minnesota State University, \r', '2001; attended Saint Mary&#x2019;s University of Minnesota, Winona, Minn.; \r', 'Nebraska National Guard, 1981-1996; Minnesota National Guard, 1996-2005; \r', 'teacher; elected as a Democrat to the One Hundred Tenth and to the five \r', 'succeeding Congresses (January 3, 2007-present).\r']",W000799,0,1,0,0,0,0,1,0,0,0
