Name,Bio,Identifier,B.A.,B.S.,J.D.,Ph.D.,M.B.A,M.A.,M.S.,M.P.H.,M.D.,D.M.D.
"DeFAZIO, Peter Anthony","['a Representative from Oregon; born in Needham, Norfolk County, \r', 'Mass., May 27, 1947; graduated from Needham High School, Needham, Mass., 1965; B.A., Tufts University, Medford, Mass., 1969; M.A., \r', 'University of Oregon, Eugene, Oreg., 1977; United States Air Force Reserve, \r', '1967-1971; staff, United States Representative James Howard Weaver of Oregon, \r', '1977-1982; member of the Lane County, Oreg., board of commissioners, 1983-1986, \r', 'chair, 1985-1986; unsuccessful candidate for nomination to the United States \r', 'Senate in a special primary election in 1995; elected as a Democrat to the One \r', 'Hundredth and to the fifteen succeeding Congresses (January 3, 1987-present). \r']",D000191,1,0,0,0,0,1,0,0,0,0
"DeGETTE, Diana","['a Representative from Colorado; born in Tachikawa, Japan, July 29, \r', '1957; graduated from South High School, Denver, Colo., 1975; B.A., Colorado \r', 'College, Colorado Springs, Colo., 1979; J.D., New York University, New York, \r', 'N.Y., 1982; member of the Colorado state house of representatives, 1992-1996; \r', 'elected as a Democrat to the One Hundred Fifth and to the ten succeeding \r', 'Congresses (January 3, 1997-present). \r']",D000197,1,0,1,0,0,0,0,0,0,0
"DeLAURO, Rosa L.","['a Representative from Connecticut; born in New Haven, New Haven \r', 'County, Conn., March 2, 1943; graduated from Lauralton Hall High School, \r', 'Milford, Conn.; B.A., Marymount College, Tarrytown, N.Y., 1964; attended the \r', 'London School of Economics, London, England, 1962-1963; M.A., Columbia \r', 'University, New York, N.Y., 1966; staff, Mayor Frank Logue of New Haven, Conn., \r', '1976-1977; campaign manager, Mayor Frank Logue, 1978; staff, New Haven, Conn., \r', 'development administrator, 1977-1979; campaign manager for United States \r', 'Senator Christopher J. Dodd of Connecticut, 1979-1980; staff, United States \r', 'Senator Christopher J. Dodd of Connecticut, 1981-1987; executive director, \r', 'Countdown &#x2018;87, 1987-1988; executive director, EMILY&#x2019;S List, \r', '1989-1990; elected as a Democrat to the One Hundred Second and to the thirteen \r', 'succeeding Congresses (January 3, 1991-present).\r']",D000216,1,0,0,0,0,1,0,0,0,0
"DelBENE, Suzan K.","['a Representative from Washington; born in Selma, Dallas County, \r', 'Ala., February 17, 1962; B.A., Reed College, Portland, Oreg. 1983; M.B.A., \r', 'University of Washington, Seattle, Wash., 1990; business executive; \r', 'unsuccessful candidate for election to the One Hundred Twelfth Congress  in 2010; director, Washington state department of revenue, \r', '2010-2012; elected simultaneously as a Democrat to the One Hundred Twelfth and \r', 'One Hundred Thirteenth Congresses, by special election, to fill the vacancy \r', 'caused by the resignation of United States Representative Jay Inslee, and \r', 'reelected to the two succeeding Congresses (November 6, \r', '2012-present).\r']",D000617,1,0,0,0,1,0,0,0,0,0
"DENHAM, Jeff","['a Representative from California; born in Hawthorne, Los Angeles \r', 'County, California, on July 29, 1967; attended Atascadero High School, \r', 'Atascadero, Calif.; graduated from Morro Bay High School, Morro Bay, Calif., \r', '1985; A.A.,Victor Valley Junior College, Victorville, Calif., 1989; B.A., \r', 'California Polytechnic State University, San Luis Obispo, Calif., 1992; United \r', 'States Air Force, 1984-1988; United States Air Force Reserve, 1988-2000; \r', 'business owner; member of the California state senate, 2002-2010; elected as a \r', 'Republican to the One Hundred Twelfth and to the three succeeding Congresses \r', '(January 3, 2011-present).\r']",D000612,1,0,0,0,0,0,0,0,0,0
"DENT, Charles W.","['a Representative from Pennsylvania; born in Allentown, Lehigh \r', 'County, Pa., May 24, 1960; graduated from William Allen High School, Allentown, \r', 'Pa., 1978; B.A., Pennsylvania State University, University Park, Pa., 1982; \r', 'M.P.A., Lehigh University, Bethlehem, Pa., 1993; staff, United States \r', 'Representative Donald Ritter of Pennsylvania; college administrator; sales \r', 'representative; hotel clerk; member of the Pennsylvania state house of \r', 'representatives, 1991-1998; member of the Pennsylvania state senate, 1999-2004; \r', 'elected as a Republican to the One Hundred Ninth and to the six succeeding \r', 'Congresses until his resignation on May 12, 2018 (January 3, 2005-May 12, \r', '2018); chair, Committee on Ethics (One Hundred Fourteenth \r', 'Congress).\r']",D000604,1,0,0,0,0,0,0,0,0,0
"DESJARLAIS, Scott","['a Representative from Tennessee; born in Des Moines, Polk County, \r', 'Iowa, February 21, 1964; graduated from Brown High School, Sturgis, S.Dak., \r', '1982; B.S., University of South Dakota, Vermillion, S.Dak., 1987; M.D., \r', 'University of South Dakota, Vermillion, S.Dak., 1991; physician; elected as a \r', 'Republican to the One Hundred Twelfth and to the three succeeding Congresses \r', '(January 3, 2011-present). \r']",D000616,0,1,0,0,0,0,0,0,1,0
"DEUTCH, Theodore E. (Ted)","['a Representative from Florida; born in Bethlehem, Northampton \r', 'County, Pa., May 7, 1966; graduated from Liberty High School, Bethlehem, Pa., \r', '1984; A.B., University of Michigan, Ann Arbor, Mich., 1988; J.D., University of \r', 'Michigan, Ann Arbor, Mich., 1990; lawyer, private practice; member of the \r', 'Florida state senate, 2007-2010; elected as a Democrat to the One Hundred \r', 'Eleventh Congress, by special election, to fill the vacancy caused by the \r', 'resignation of United States Representative Robert Wexler, and reelected to the \r', 'four succeeding Congresses (April 13, 2010-present).\r']",D000610,1,0,1,0,0,0,0,0,0,0
"DIAZ-BALART, Mario","[' (brother of Lincoln Diaz-Balart), \r', 'a Representative from Florida; born in Fort Lauderdale, Broward \r', 'County, Fla., September 25, 1961; attended the University of South Florida, \r', 'Tampa, Fla.; marketing executive; member of the Florida state house of \r', 'representatives, 1988-1992, 2000-2002; member of the Florida state senate, \r', '1992-2000; elected as a Republican to the One Hundred Eighth and to the seven \r', 'succeeding Congresses (January 3, 2003-present).\r']",D000600,0,0,0,0,0,0,0,0,0,0
"DICKS, Norman DeValois","['a Representative from Washington; born in Bremerton, Kitsap County, \r', 'Wash., December 16, 1940; graduated from West Bremerton High School, Bremerton, \r', 'Wash., 1959; B.A., University of Washington, Seattle, Wash., 1963; J.D., \r', 'University of Washington School of Law, Seattle, Wash., 1968; lawyer, private \r', 'practice; staff, United States Senator Warren G. Magnuson of Washington, \r', '1968-1976; elected as a Democrat to the Ninety-fifth and to the seventeen \r', 'succeeding Congresses (January 3, 1977-January 3, 2013); was not a candidate \r', 'for reelection to the One Hundred Thirteenth Congress in 2012. \r']",D000327,1,0,1,0,0,0,0,0,0,0
"DINGELL, John David, Jr.","[' (son of John David Dingell and husband of Debbie \r', 'Dingell), \r', 'a Representative from Michigan; born in Colorado Springs, El Paso \r', 'County, Colo., July 8, 1926; attended Capitol Page School, Washington, D.C., \r', 'and Georgetown Preparatory School, Garrett Park, Md.; Page, United States House \r', 'of Representatives, 1938-1943; B.S., Georgetown University, Washington, D.C., \r', '1949; J.D., Georgetown University Law School, Washington, D.C., 1952; United \r', 'States Army, 1944-1946; lawyer, private practice; research assistant, United \r', 'States Circuit Judge Theodore Levin, 1952-1953; assistant prosecuting attorney \r', 'of Wayne County, Mich., 1954-1955; delegate to the Democratic National \r', 'Conventions in 1956, 1960, 1968, 1980 and 1984; elected as a Democrat to the \r', 'Eighty-fourth Congress, by special election, to fill the vacancy caused by the \r', 'death of his father, United States Representative John D. Dingell, Sr., and \r', 'reelected to the twenty-nine succeeding Congresses (December 13, 1955-January \r', '3, 2015); was not a candidate for reelection to the One Hundred Fourteenth \r', 'Congress in 2014; chair, Committee on Energy and Commerce (Ninety-seventh \r', 'through One Hundred Third Congresses and One Hundred Tenth Congress). \r']",D000355,0,1,1,0,0,0,0,0,0,0
"DOGGETT, Lloyd Alton, II","['a Representative from Texas; born in Austin, Travis County, Tex., \r', 'October 6, 1946; graduated from Austin High School, Austin, Tex., 1964; B.A., \r', 'University of Texas, Austin, Tex., 1967; J.D., University of Texas School of \r', 'Law, 1970; member of the Texas state senate, 1973-1985; justice of the Texas \r', 'supreme court, 1989-1994; adjunct professor, University of Texas School of Law, \r', 'Austin, Tex., 1989-1994; unsuccessful candidate for election to the United \r', 'States Senate in 1984; elected as a Democrat to the One Hundred Fourth and to \r', 'the eleven succeeding Congresses (January 3, 1995-present).\r']",D000399,1,0,1,0,0,0,0,0,0,0
"DOLD, Robert","[' a Representative from Illinois; born in Evanston, Cook County, \r', 'Ill., June 23, 1969; graduated from New Trier High School, Winnetka, Ill., 1987; \r', 'B.A., Denison University, Granville, Ohio, 1991; J.D., Indiana University, \r', 'Bloomington, Ind., 1996; M.B.A., Northwestern University Kellogg School of \r', 'Management, Evanston, Ill., 2000; business owner; staff, United States Vice \r', 'President James Danforth Quayle, 1991-1993; staff, United States House of \r', 'Representatives Committee on Reform and Oversight, 1997-1999; elected as a \r', 'Republican to the One Hundred Twelfth Congress (January 3, 2011-January 3, \r', '2013); unsuccessful candidate for reelection to the One Hundred Thirteenth \r', 'Congress in 2012; elected as a Republican to the One Hundred Fourteenth \r', 'Congress (January 3, 2015-January 3, 2017); unsuccessful candidate for reelection to the One Hundred Fifteenth Congress in 2016.\r']",D000613,1,0,1,0,1,0,0,0,0,0
"DONNELLY, Joe","['a Senator and a Representative from Indiana; born in Queens, Queens \r', 'County, N.Y., September 29, 1955; B.A., University of Notre Dame, Notre Dame, \r', 'Ind., 1977; J.D., University of Notre Dame, Notre Dame, Ind., 1981; lawyer, \r', 'private practice; business owner; unsuccessful candidate for the 108th Congress \r', 'in 2004; elected as a Democrat to the One Hundred Tenth and to the two \r', 'succeeding Congresses (January 3, 2007-January 3, 2013); was not a candidate \r', 'for reelection to the House of Representatives but was elected as a Democrat to \r', 'the United States Senate in 2012 for the term ending January 3, \r', '2019.\r']",D000607,1,0,1,0,0,0,0,0,0,0
"DOYLE, Michael F.","['a Representative from Pennsylvania; born in Swissvale, Allegheny \r', 'County, Pa., August 5, 1953; graduated from Swissvale Area High School, \r', 'Swissvale, Pa., 1971; B.S., Pennsylvania State University, University Park, \r', 'Pa., 1975; member of the Swissvale, Pa., borough council, 1977-1981; staff, \r', 'Pennsylvania state senator Frank Pecora, 1979-1994; elected as a Democrat to \r', 'the One Hundred Fourth and to the eleven succeeding Congresses (January 3, \r', '1995-present). \r']",D000482,0,1,0,0,0,0,0,0,0,0
"DREIER, David Timothy","['a Representative from California; born in Kansas City, Jackson \r', 'County, Mo., July 5, 1952; attended the Principia Upper Schools in St. Louis, \r', 'Mo.; B.A., Claremont Men&#146;s College, Claremont, Calif., 1975; M.A., Claremont \r', 'Graduate School, Claremont, Calif., 1976; director, corporate relations, \r', 'Claremont McKenna College, 1975-1979; delegate, California state Republican \r', 'conventions, 1978-1980; delegate, Republican National Conventions, 1976-1980; \r', 'vice president, Dreier Development Co., Kansas City, Mo.; unsuccessful \r', 'candidate for election to the Ninety-sixth Congress in 1978; elected as a \r', 'Republican to the Ninety-seventh and to the fifteen succeeding Congresses \r', '(January 3, 1981-January 3, 2013); chair, Committee on Rules (One Hundred Sixth \r', 'through One Hundred Ninth Congresses, One Hundred Twelfth Congress); was not a \r', 'candidate for reelection to the One Hundred Thirteenth Congress in \r', '2012.\r']",D000492,1,0,0,0,0,1,0,0,0,0
"DUFFY, Sean","['a Representative from Wisconsin; born in Hayward, Sawyer County, \r', 'Wis., October 3, 1971; B.A., St. Mary&#146;s College, Winona, Minn., 1994; J.D., \r', 'William Mitchell College of Law, St. Paul, Minn., 1999; lawyer, private \r', 'practice; prosecutor, Ashland County, Wis.; acting assistant district attorney \r', 'and district attorney, Ashland County, Wis., 2002-2010; elected as a Republican \r', 'to the One Hundred Twelfth and to the three succeeding Congresses (January 3, \r', '2011-present).\r']",D000614,1,0,1,0,0,0,0,0,0,0
"DUNCAN, Jeff","['a Representative from South Carolina; born in Greenville, Greenville \r', 'County, S.C., January 7, 1966; graduated from Ware Shoals High School, Ware \r', 'Shoals, S.C., 1984; B.A., Clemson University, Clemson, S.C., 1988; banker; real \r', 'estate broker; member of the South Carolina state house of representatives, \r', '2003-2010; elected as a Republican to the One Hundred Twelfth and to the three \r', 'succeeding Congresses (January 3, 2011-present).\r']",D000615,1,0,0,0,0,0,0,0,0,0
Name,Bio,Identifier,B.A.,B.S.,J.D.,Ph.D.,M.B.A,M.A.,M.S.,M.P.H.,M.D.,D.M.D.
"DUNCAN, John J., Jr.","[' (son of John James Duncan), \r', 'a Representative from Tennessee; born in Lebanon, Wilson County, \r', 'Tenn., July 21, 1947; graduated from Holston High School, Knoxville, Tenn.; \r', 'B.S., University of Tennessee, Knoxville, Tenn., 1969; J.D., National Law \r', 'Center, George Washington University, Washington, D.C., 1973; lawyer, private \r', 'practice; Army National Guard, 1970-1987; United States Army Reserve, \r', '1970-1987; state trial judge, Knox County, Tenn., 1981-1988; elected as a \r', 'Republican to the One Hundredth Congress, by special election, to fill the \r', 'vacancy caused by the death of his father, John J. Duncan, and simultaneously \r', 'elected to the One Hundred First Congress; reelected to the One Hundred Second \r', 'and to the thirteen succeeding Congresses (November 8, 1988-present). \r']",D000533,0,1,1,0,0,0,0,0,0,0
