Name,Bio,Identifier,B.A.,B.S.,J.D.,Ph.D.,M.B.A,M.A.,M.S.,M.P.H.,M.D.,D.M.D.
"LAWRENCE, Brenda L.","['a Representative from Michigan; born in Detroit, Wayne County, \r', 'Mich., October 18, 1954; graduated from Pershing High School, Detroit, Mich.; \r', 'attended University of Detroit Mercy, Detroit, Mich.; B.A., Central Michigan \r', 'University, Mt. Pleasant, Mich., 2005; manager, United States Postal Service; \r', 'member of the Southfield, Mich., board of education, 1992-1996; member of the \r', 'Southfield, Mich., city council, 1997-2001; Mayor of Southfield, Mich., \r', '2001-2014; unsuccessful candidate for Oakland County, Mich., executive in 2008; \r', 'unsuccessful candidate for Michigan lieutenant governor in 2010; elected as a \r', 'Democrat to the One Hundred Fourteenth and to the succeeding Congress (January \r', '3, 2015-present).\r']",L000581,1,0,0,0,0,0,0,0,0,0
"LAWSON, Alfred Jr.","['a Representative from Florida; born in Midway, Gadsden County, Fla., September 23, 1948; graduated from Havana Northside High School, Havana, Fla., 1966; B.S., Florida Agricultural and Mechanical University, Tallahassee, Fla., 1970; M.S.P.A., Florida State University, Tallahassee, Fla., 1973; business owner; member of the Florida state house of representatives, 1982-2000; member of the Florida state senate, 2000-2010; minority leader, 2008-2010; unsuccessful candidate for Democratic nomination to the One Hundred Twelfth Congress in 2010; unsuccessful candidate for election to the One Hundred Thirteenth Congress in 2012; elected as a Democrat to the One Hundred Fifteenth Congress (January 3, 2017-present). \r']",L000586,0,1,0,0,0,0,1,0,0,0
"LEE, Barbara","[' a Representative from California; born in El Paso, El Paso County, \r', 'Tex., July 16, 1946; graduated from San Fernando High School, San Fernando, \r', 'Calif., 1964; B.A., Mills College, Oakland, Calif., 1973; M.S.W., University of \r', 'California, Berkeley, Calif., 1975; staff, United States Representative Ronald \r', 'V. Dellums of California, 1975-1987; member of the California state assembly, \r', '1991-1997; member of the California state senate, 1997-1998; elected as a \r', 'Democrat to the One Hundred Fifth Congress, by special election, to fill the \r', 'vacancy caused by the resignation of United States Representative Ron Dellums, \r', 'and reelected to the ten succeeding Congresses (April 7, 1998-present). \r']",L000551,1,0,0,0,0,0,1,0,0,0
"LESKO, Debbie","['a Representative from Arizona; born in Sheboygan, Sheboygan County, Wis., November 14, 1958; graduated from the \r', 'University of Wisconsin, Madison, Wisc.; business owner; member of the Arizona \r', 'state house of representatives, 2008-2014; majority whip; member of the Arizona \r', 'state senate, 2015-2018; president pro tempore, 2017-2018; elected as a \r', 'Republican to the One Hundred Fifteenth Congress, by special election, to fill \r', 'the vacancy caused by the resignation of United States Representative Trent \r', 'Franks (April 24, 2018-present).\r']",L000589,0,0,0,0,0,0,0,0,0,0
"LEVIN, Sander Martin","[' (brother of Carl Levin), \r', 'a Representative from Michigan; born in Detroit, Wayne County, \r', 'Mich., September 6, 1931; graduated from Central High School, Detroit, Mich.; \r', 'B.A., University of Chicago, Chicago, Ill., 1952; M.A., Columbia University, \r', 'New York, N.Y., 1954; LL.B., Harvard University, Cambridge, Mass., 1957; \r', 'lawyer, private practice; member of the Michigan state senate, 1965-1970; \r', 'unsuccessful candidate for Governor of Michigan in 1970 and 1974; assistant \r', 'administrator, United States Agency for International Development, 1977-1981; \r', 'delegate, Democratic National Conventions, 1964 and 1968; elected as a Democrat \r', 'to the Ninety-eighth and to the seventeen succeeding Congresses (January 3, \r', '1983-present); chairman, Committee on Ways and Means (One Hundred Eleventh \r', 'Congress).\r']",L000263,1,0,0,0,0,1,0,0,0,0
"LEWIS, Jason Mark","['a Representative from Minnesota; born in Waterloo, Black Hawk \r', 'County, Iowa, September 23, 1955; graduated from Central High School, Waterloo, \r', 'Iowa, 1973; B.A., University of Iowa, Iowa City, Iowa, 1979; M.A., University \r', 'of Colorado, Denver, Denver, Colo., 1992; radio broadcaster; television host; \r', 'columnist; unsuccessful candidate for election to the One Hundred Second \r', 'Congress in 1990; elected as a Republican to the One Hundred Fifteenth Congress \r', '(January 3, 2017-present).\r']",L000587,1,0,0,0,0,1,0,0,0,0
"LEWIS, John R.","['a Representative from Georgia; born in Troy, Pike County, Ala., \r', 'February 21, 1940; attended Pike County Training School, Brundidge, Ala.; B.A., \r', 'American Baptist Theological Seminary, Nashville, Tenn., 1961; B.A., Fisk \r', 'University, Nashville, Tenn., 1967; chairman, Student Nonviolent Coordinating \r', 'Committee, 1963-1966; director of ACTION, 1977-1980; community affairs \r', 'director, National Consumer Co-op Bank, Atlanta, 1980-1986; member of the \r', 'Atlanta, Ga., city council, 1982-1986; elected as a Democrat to the One \r', 'Hundredth and to the fifteen succeeding Congresses (January 3, \r', '1987-present).\r']",L000287,1,0,0,0,0,0,0,0,0,0
"LIEU, Ted","['a Representative from California; born in Taipei, Taiwan, March 29, \r', '1969; graduated from St. Ignatius High School, Cleveland, Ohio, 1987; B.A., \r', 'Stanford University, Stanford, Calif., 1991; B.S., Stanford University, \r', 'Stanford, Calif., 1991; J.D., Georgetown University, Washington, D.C., 1994; \r', 'United States Air Force, 1995-1999; United States Air Force Reserve, \r', '2000-present; judicial clerk, United States Court of Appeals, Ninth Circuit; \r', 'lawyer, private practice; member of the Torrance, Calif., city council, \r', '2002-2005; member of the California state assembly, 2005-2010; unsuccessful \r', 'candidate for election for California state attorney general in 2010; member of \r', 'the California state senate, 2011-2014; elected as a Democrat to the One \r', 'Hundred Fourteenth and to the succeeding Congress (January 3, \r', '2015-present).\r']",L000582,1,1,1,0,0,0,0,0,0,0
"LIPINSKI, Daniel","[' (son of William Oliver Lipinski), \r', 'a Representative from Illinois; born in Chicago, Cook County, Ill., \r', 'July 15, 1966; B.S., Northwestern University, Evanston, Ill., 1988; M.S., \r', 'Stanford University, Stanford, Calif., 1989; Ph.D., Duke University, Durham, \r', 'N.C., 1998; professor, James Madison University Washington Program, Washington, \r', 'D.C., 2000; professor, University of Notre Dame, South Bend, Ind., 2000-2001; \r', 'professor, University of Tennessee, Knoxville, Tenn., 2001-2004; staff, United \r', 'States Representative George Edward Sangmeister of Illinois, 1993-1994; staff, \r', 'United States Representative Jerry Francis Costello of Illinois, 1995-1996; \r', 'staff, United States Representative Rod R. Blagojevich of Illinois, 1999-2000; \r', 'elected as a Democrat to the One Hundred Ninth and to the six succeeding \r', 'Congresses (January 3, 2005-present).\r']",L000563,0,1,0,1,0,0,1,0,0,0
"LoBIONDO, Frank A.","['a Representative from New Jersey; born in Bridgeton, Cumberland \r', 'County, N.J., May 12, 1946; graduated from Georgetown Preparatory School, \r', 'Rockville, Md., 1964; B.A., St. Joseph&#x2019;s University, Philadelphia, Pa., \r', '1968; freeholder, Cumberland County, N.J., 1985-1988; member of the New Jersey \r', 'state general assembly, 1988-1994; elected as a Republican to the One Hundred \r', 'Fourth and to the eleven succeeding Congresses (January 3, \r', '1995-present).\r']",L000554,1,0,0,0,0,0,0,0,0,0
"LOEBSACK, Dave","['a Representative from Iowa; born in Sioux City, Woodbury County, \r', 'Iowa, December 23, 1952; graduated from East High School, Sioux City, Iowa, \r', '1970; B.S., Iowa State University, Ames, Iowa, 1974; M.A., Iowa State \r', 'University, Ames, Iowa, 1976; Ph.D., University of California, Davis, Calif., \r', '1985; professor, Cornell College, Mount Vernon, Iowa; elected as a Democrat to \r', 'the One Hundred Tenth and to the five succeeding Congresses (January 3, \r', '2007-present).\r']",L000565,0,1,0,1,0,1,0,0,0,0
"LOFGREN, Zoe","['a Representative from California; born in San Mateo, San Mateo \r', 'County, Calif., December 21, 1947; B.A., Stanford University, Stanford, Calif., \r', '1970; J.D., Santa Clara University School of Law, Santa Clara, Calif., 1975; \r', 'lawyer, private practice; faculty, Santa Clara University School of Law, Santa \r', 'Clara, Calif., 1978-1980; staff, United States Representative William Donlon \r', '(Don) Edwards of California, 1970-1978; executive director, Community Housing \r', 'Developers; elected as a Democrat to the One Hundred Fourth and to the eleven \r', 'succeeding Congresses (January 3, 1995-present); one of the managers appointed \r', 'by the House of Representatives in 2009 to conduct the impeachment proceedings \r', 'of Samuel B. Kent, judge of the United States District Court for the Southern \r', 'District of Texas; chair, Committee on Standards of Official Conduct (One \r', 'Hundred Eleventh Congress). \r']",L000397,1,0,1,0,0,0,0,0,0,0
"LONG, Billy","['a Representative from Missouri; born in Springfield, Greene County, \r', 'Mo., August 11, 1955; attended University of Missouri, Columbia, Mo., \r', '1973-1976; graduated from the Missouri Auction School, 1979; business owner; \r', 'radio commentator, 1999-2006; elected as a Republican to the One Hundred \r', 'Twelfth and to the three succeeding Congresses (January 3, \r', '2011-present).\r']",L000576,0,0,0,0,0,0,0,0,0,0
"LOUDERMILK, Barry D.","['a Representative from Georgia; born in Riverdale, Clayton County, \r', 'Ga., December 22, 1963; A.A., United States Air Force Community College, 1987; B.S., \r', 'Wayland Baptist University, Plainview, Tex., 1992; United States Air Force, \r', '1984-1992; chairman, Bartow County, Ga., Republican Party, 2001-2004; business \r', 'owner; member of the Georgia state house of representatives, 2005-2010; member \r', 'of the Georgia state senate, 2011-2013; elected as a Republican to the One \r', 'Hundred Fourteenth and to the succeeding Congress (January 3, \r', '2015-present).\r']",L000583,0,1,0,0,0,0,0,0,0,0
"LOVE, Ludmya Bourdeau (Mia)","['a Representative from Utah; born in Brooklyn, Kings County, N.Y., \r', 'December 6, 1975; graduated from Norwalk High School, Norwalk, Conn.; B.A., \r', 'University of Hartford, West Hartford, Conn., 1997; flight attendant; call \r', 'center operator; member of the Saratoga Springs, Utah, city council, 2003-2009; \r', 'Mayor of Saratoga Springs, Utah, 2010-2013; elected as a Republican to the One \r', 'Hundred Fourteenth and to the succeeding Congress (January 3, \r', '2015-present).\r']",L000584,1,0,0,0,0,0,0,0,0,0
"LOWENTHAL, Alan","['a Representative from California; born in New York, New York County, \r', 'N.Y., March 8, 1941; B.A., Hobart College, Geneva, N.Y., 1962; M.A., Ohio State \r', 'University, Columbus, Ohio, 1965; Ph.D., Ohio State University, Columbus, Ohio, \r', '1967; professor, California State University, Long Beach, Calif., 1969-1998; \r', 'psychologist; member of the Long Beach, Calif., city council, 1992-1998; member \r', 'of the California state assembly, 1998-2004; member of the California state \r', 'senate, 2004-2012; elected as a Democrat to the One Hundred Thirteenth and to \r', 'the two succeeding Congresses (January 3, 2013-present).\r']",L000579,1,0,0,1,0,1,0,0,0,0
"LOWEY, Nita M.","['a Representative from New York; born Nita Sue Melnikoff in New York, \r', 'Bronx County, N.Y., July 5, 1937; graduated from Bronx High School of Science, \r', 'Bronx, N.Y., 1955; B.S., Mount Holyoke College, South Hadley, Mass., 1959; \r', 'staff, New York secretary of state for economic development and neighborhood \r', 'preservation; deputy director, New York state division of economic opportunity, \r', '1975-1985; New York state assistant secretary of state, 1985-1987; elected as a \r', 'Democrat to the One Hundred First and to the fourteen succeeding Congresses \r', '(January 3, 1989-present).\r']",L000480,0,1,0,0,0,0,0,0,0,0
"LUCAS, Frank D.","['a Representative from Oklahoma; born in Cheyenne, Roger Mills \r', 'County, Okla., January 6, 1960; B.S., Oklahoma State University, Stillwater, \r', 'Okla., 1982; chairman, Roger Mills County, Okla., Republican Party; staff, \r', 'United States Senator Don Nickles of Oklahoma; member of the Oklahoma state \r', 'house of representatives, 1988-1994; elected as a Republican to the One Hundred \r', 'Third Congress, by special election, to fill the vacancy caused by the \r', 'resignation of United States Representative Glenn English, and reelected to the \r', 'twelve succeeding Congresses (May 10, 1994-present); chairman, Committee on \r', 'Agriculture (One Hundred Twelfth and One Hundred Thirteenth \r', 'Congresses).\r']",L000491,0,1,0,0,0,0,0,0,0,0
"LUETKEMEYER, Blaine","['a Representative from Missouri; born in Jefferson City, Cole County, \r', 'Mo., May 7, 1952; B.A., Lincoln University, Jefferson City, Mo., 1974; business \r', 'owner; banker; rancher; member of the St. Elizabeth, Mo., board of trustees, \r', '1978-1987; member of the Missouri state house of representatives, 1999-2005; \r', 'director, tourism commission of Missouri, 2006-2008; elected as a Republican to \r', 'the One Hundred Eleventh and to the four succeeding Congresses (January 3, \r', '2009-present).\r']",L000569,1,0,0,0,0,0,0,0,0,0
"LUJ&Aacute;N, Ben Ray","['a Representative from New Mexico; born in Santa Fe, Santa Fe County, \r', 'N.Mex., June 7, 1972; graduated from Pojoaque Valley High School, Santa Fe, N. \r', 'Mex., 1990; attended University of New Mexico, Albuquerque, N.Mex., 1990-1995; \r', 'B.B.A., New Mexico Highlands University, Las Vegas, N.Mex., 2007; member of the \r', 'N.Mex. public regulation commission, 2004-2008; chairman, N.Mex. public \r', 'regulation commission, 2005-2007; N.Mex. deputy state treasurer; director of \r', 'administrative services, N.Mex. state cultural affairs department; chief \r', 'financial officer, N.Mex. state cultural affairs department; elected as a \r', 'Democrat to the One Hundred Eleventh and to the four succeeding Congresses \r', '(January 3, 2009-present).\r']",L000570,1,0,0,0,0,0,0,0,0,0
"LUJAN GRISHAM, Michelle","['a Representative from New Mexico; born in Los Alamos, Los Alamos \r', 'County, N.Mex., October 24, 1959; graduated from St. Michael&#146;s High School, \r', 'Santa Fe, N.Mex., 1977; B.S., University of New Mexico, Albuquerque, N.Mex., \r', '1981; J.D., University of New Mexico, 1987; lawyer, New Mexico state bar \r', 'association; business executive; director, New Mexico state agency on aging, \r', '1991-2002; New Mexico secretary of aging and long-term services, 2002-2004; New \r', 'Mexico secretary of health, 2004-2007; unsuccessful nominee for election to the \r', 'One Hundred Eleventh Congress in 2008; Bernalillo County, N.Mex., board of \r', 'commissioners, 2010-2012; elected as a Democrat to the One Hundred Thirteenth \r', 'Congress and to the two succeeding Congresses (January 3, \r', '2013-present).\r']",L000580,0,1,1,0,0,0,0,0,0,0
